L,sigma,W(0),W(-pi),Delta=W(-pi)-W(0),phi_min,aa_dist,ab_dist,delta_pref,exact_phase_pref,consistent,preferred
1.06,0.657917,-0.60009559,-0.55729663,0.042798951,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.660833,-0.61547104,-0.57180071,0.043670332,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.66375,-0.63114817,-0.58660216,0.044546009,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.666667,-0.64713029,-0.60170498,0.045425311,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.669583,-0.66342068,-0.61711316,0.046307523,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.6725,-0.68002255,-0.63283067,0.047191886,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.675417,-0.69693906,-0.64886146,0.048077596,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.678333,-0.71417331,-0.66520951,0.048963801,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.68125,-0.73172834,-0.68187874,0.049849599,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.684167,-0.74960711,-0.69887308,0.050734037,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.687083,-0.76781252,-0.71619641,0.051616107,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.69,-0.78634737,-0.73385263,0.052494747,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.692917,-0.80521441,-0.75184557,0.053368838,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.695833,-0.82441626,-0.77017906,0.054237198,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.69875,-0.84395546,-0.78885688,0.055098587,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.701667,-0.86383447,-0.80788277,0.055951696,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.704583,-0.88405561,-0.82726046,0.056795152,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.7075,-0.9046211,-0.84699359,0.057627511,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.710417,-0.92553306,-0.8670858,0.05844726,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.713333,-0.94679344,-0.88754063,0.059252807,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.71625,-0.9684041,-0.90836161,0.060042486,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.719167,-0.99036674,-0.92955219,0.060814549,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.722083,-1.0126829,-0.95111574,0.061567166,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.725,-1.035354,-0.97305558,0.062298421,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.727917,-1.0583813,-0.99537496,0.063006308,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.730833,-1.0817658,-1.018077,0.063688731,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.73375,-1.1055084,-1.0411649,0.064343497,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.736667,-1.1296099,-1.0646416,0.064968314,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.739583,-1.1540707,-1.0885099,0.065560789,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.7425,-1.1788911,-1.1127727,0.066118423,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.745417,-1.2040713,-1.1374327,0.066638607,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.748333,-1.2296111,-1.1624924,0.067118621,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.75125,-1.25551,-1.1879544,0.067555626,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.754167,-1.2817677,-1.213821,0.067946664,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.757083,-1.308383,-1.2400944,0.068288651,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.76,-1.335355,-1.2667767,0.068578376,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.762917,-1.3626823,-1.2938698,0.068812491,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.765833,-1.390363,-1.3213755,0.068987516,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.76875,-1.4183953,-1.3492955,0.069099824,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.771667,-1.4467769,-1.3776313,0.069145644,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.774583,-1.4755051,-1.4063841,0.069121052,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.7775,-1.504577,-1.435555,0.069021969,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.780417,-1.5339893,-1.4651451,0.068844155,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.783333,-1.5637383,-1.4951551,0.068583201,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.78625,-1.5938199,-1.5255854,0.068234529,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.789167,-1.6242299,-1.5564365,0.067793381,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.792083,-1.6549632,-1.5877084,0.067254819,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.795,-1.6860148,-1.619401,0.066613715,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.797917,-1.7173788,-1.651514,0.065864746,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.800833,-1.7490492,-1.6840468,0.065002389,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.80375,-1.7810193,-1.7169984,0.064020914,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.806667,-1.8132821,-1.7503677,0.062914379,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.809583,-1.84583,-1.7841534,0.061676621,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.8125,-1.8786549,-1.8183537,0.060301251,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.815417,-1.9117482,-1.8529665,0.058781649,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.818333,-1.9451006,-1.8879897,0.05711095,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.82125,-1.9787024,-1.9234204,0.055282047,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.824167,-2.0125433,-1.9592557,0.053287574,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.827083,-2.0466123,-1.9954924,0.051119905,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.83,-2.0808977,-2.0321266,0.048771141,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.832917,-2.1153874,-2.0691543,0.046233108,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.835833,-2.1500683,-2.106571,0.043497344,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.83875,-2.1849269,-2.1443718,0.040555091,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.841667,-2.2199489,-2.1825516,0.037397289,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.844583,-2.255119,-2.2211044,0.034014565,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.8475,-2.2904215,-2.2600242,0.030397225,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.850417,-2.3258396,-2.2993044,0.026535245,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.853333,-2.361356,-2.3389377,0.022418258,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.85625,-2.3969523,-2.3789167,0.018035551,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.859167,-2.4326092,-2.4192332,0.013376049,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.06,0.862083,-2.4683068,-2.4598785,0.0084283058,0.33133985,3.313e-01,2.810e+00,AA-like,degenerate,no,degenerate
1.06,0.865,-2.504024,-2.5008435,0.003180497,-1.2149128,1.215e+00,1.927e+00,AA-like,degenerate,no,degenerate
1.06,0.867917,-2.5397388,-2.5421184,-0.0023795942,-1.8162333,1.816e+00,1.325e+00,AB-like,degenerate,no,degenerate
1.06,0.870833,-2.5754283,-2.5836929,-0.0082645869,-2.5280003,2.528e+00,6.136e-01,AB-like,degenerate,no,degenerate
1.06,0.87375,-2.6110686,-2.6255561,-0.014487513,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
1.06,0.876667,-2.6466345,-2.6676963,-0.021061831,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
1.06,0.879583,-2.6821001,-2.7101015,-0.028001434,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
1.06,0.8825,-2.7174381,-2.7527587,-0.035320665,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
1.06,0.885417,-2.7526202,-2.7956545,-0.043034329,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
1.06,0.888333,-2.7876169,-2.8387746,-0.051157704,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
1.06,0.89125,-2.8223974,-2.882104,-0.059706554,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
1.06,0.894167,-2.85693,-2.9256271,-0.068697144,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
1.06,0.897083,-2.8911812,-2.9693274,-0.078146253,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
1.06,0.9,-2.9251165,-3.0131877,-0.088071186,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
1.065,0.55,-0.20600993,-0.18990862,0.016101305,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.552917,-0.21255073,-0.19596691,0.016583823,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.555833,-0.21925974,-0.20218289,0.017076855,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.55875,-0.22614015,-0.20855967,0.017580484,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.561667,-0.23319517,-0.21510038,0.018094787,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.564583,-0.24042804,-0.2218082,0.018619832,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.5675,-0.24784203,-0.22868635,0.019155682,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.570417,-0.25544045,-0.23573806,0.019702393,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.573333,-0.26322663,-0.24296662,0.02026001,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.57625,-0.27120391,-0.25037534,0.020828572,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.579167,-0.27937567,-0.25796756,0.021408108,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.582083,-0.28774532,-0.26574668,0.021998637,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.585,-0.29631627,-0.2737161,0.022600169,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.587917,-0.30509197,-0.28187927,0.023212703,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.590833,-0.31407589,-0.29023966,0.023836224,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.59375,-0.32327151,-0.2988008,0.024470708,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.596667,-0.33268233,-0.30756621,0.025116118,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.599583,-0.34231187,-0.31653947,0.025772402,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.6025,-0.35216366,-0.32572417,0.026439496,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.605417,-0.36224126,-0.33512394,0.027117318,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.608333,-0.37254822,-0.34474244,0.027805774,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.61125,-0.38308811,-0.35458336,0.028504752,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.614167,-0.3938645,-0.36465038,0.029214122,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.617083,-0.40488099,-0.37494725,0.029933738,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.62,-0.41614116,-0.38547773,0.030663433,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.622917,-0.42764861,-0.39624558,0.031403022,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.625833,-0.43940692,-0.40725462,0.032152298,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.62875,-0.45141969,-0.41850866,0.032911033,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.631667,-0.46369051,-0.43001154,0.033678975,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.634583,-0.47622297,-0.44176712,0.03445585,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.6375,-0.48902063,-0.45377927,0.035241359,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.640417,-0.50208705,-0.46605188,0.036035175,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.643333,-0.5154258,-0.47858885,0.036836946,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.64625,-0.5290404,-0.49139411,0.03764629,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.649167,-0.54293437,-0.50447157,0.038462798,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.652083,-0.5571112,-0.51782517,0.039286028,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.655,-0.57157435,-0.53145885,0.040115506,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.657917,-0.58632728,-0.54537655,0.040950725,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.660833,-0.60137338,-0.55958224,0.041791143,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.66375,-0.61671603,-0.57407984,0.042636182,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.666667,-0.63235856,-0.58887333,0.043485226,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.669583,-0.64830426,-0.60396664,0.044337619,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.6725,-0.66455639,-0.61936372,0.045192664,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.675417,-0.68111813,-0.6350685,0.046049623,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.678333,-0.69799262,-0.65108491,0.046907711,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.68125,-0.71518296,-0.66741686,0.047766099,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.684167,-0.73269215,-0.68406824,0.048623909,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.687083,-0.75052315,-0.70104294,0.049480214,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.69,-0.76867884,-0.71834481,0.050334034,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.692917,-0.78716202,-0.73597769,0.051184337,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.695833,-0.80597542,-0.75394538,0.052030034,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.69875,-0.82512166,-0.77225168,0.052869979,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.701667,-0.84460328,-0.79090032,0.053702964,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.704583,-0.86442273,-0.80989501,0.054527722,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.7075,-0.88458235,-0.82923943,0.055342918,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.710417,-0.90508435,-0.84893719,0.056147152,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.713333,-0.92593084,-0.86899189,0.056938954,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.71625,-0.94712383,-0.88940705,0.057716783,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.719167,-0.96866516,-0.91018613,0.058479021,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.722083,-0.99055655,-0.93133257,0.059223975,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.725,-1.0127996,-0.95284971,0.059949872,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.727917,-1.0353957,-0.97474083,0.060654854,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.730833,-1.0583461,-0.99700914,0.061336979,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.73375,-1.081652,-1.0196578,0.061994216,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.736667,-1.1053143,-1.0426898,0.062624442,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.739583,-1.1293336,-1.0661082,0.063225439,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.7425,-1.1537107,-1.0899158,0.06379489,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.745417,-1.1784458,-1.1141154,0.064330377,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.748333,-1.2035391,-1.1387097,0.064829377,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.75125,-1.2289905,-1.1637012,0.065289258,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.754167,-1.2547997,-1.1890924,0.065707274,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.757083,-1.2809662,-1.2148857,0.066080565,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.76,-1.3074893,-1.2410831,0.06640615,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.762917,-1.3343678,-1.2676869,0.066680925,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.765833,-1.3616006,-1.2946989,0.066901656,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.76875,-1.3891859,-1.3221209,0.067064978,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.771667,-1.417122,-1.3499546,0.067167389,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.774583,-1.4454067,-1.3782015,0.067205245,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.7775,-1.4740375,-1.4068627,0.067174758,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.780417,-1.5030115,-1.4359395,0.067071989,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.783333,-1.5323257,-1.4654329,0.066892843,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.78625,-1.5619765,-1.4953435,0.066633066,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.789167,-1.5919601,-1.5256719,0.066288238,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.792083,-1.6222723,-1.5564185,0.06585377,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.795,-1.6529083,-1.5875834,0.065324894,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.797917,-1.6838632,-1.6191665,0.064696665,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.800833,-1.7151315,-1.6511675,0.063963949,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.80375,-1.7467072,-1.6835858,0.063121418,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.806667,-1.7785841,-1.7164206,0.062163547,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.809583,-1.8107553,-1.7496707,0.061084608,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.8125,-1.8432136,-1.7833349,0.059878658,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.815417,-1.875951,-1.8174114,0.058539541,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.818333,-1.9089592,-1.8518983,0.057060873,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.82125,-1.9422294,-1.8867934,0.055436042,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.824167,-1.9757522,-1.922094,0.053658198,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.827083,-2.0095176,-1.9577973,0.051720246,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.83,-2.0435149,-1.9939,0.049614838,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.832917,-2.0777329,-2.0303985,0.047334369,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.835833,-2.1121598,-2.0672888,0.044870966,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.83875,-2.146783,-2.1045665,0.042216478,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.841667,-2.1815895,-2.142227,0.039362477,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.844583,-2.2165652,-2.180265,0.036300238,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.8475,-2.2516956,-2.2186749,0.03302074,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.850417,-2.2869654,-2.2574507,0.029514653,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.853333,-2.3223584,-2.296586,0.025772329,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.85625,-2.3578576,-2.3360738,0.021783795,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.859167,-2.3934454,-2.3759066,0.017538741,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.862083,-2.4291031,-2.4160766,0.013026513,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.065,0.865,-2.4648114,-2.4565753,0.0082361019,0.20862139,2.086e-01,2.933e+00,AA-like,degenerate,no,degenerate
1.065,0.867917,-2.5005497,-2.4973936,0.0031561344,-1.196505,1.197e+00,1.945e+00,AA-like,degenerate,no,degenerate
1.065,0.870833,-2.536297,-2.5385221,-0.0022251388,1.8100973,1.810e+00,1.331e+00,AB-like,degenerate,no,degenerate
1.065,0.87375,-2.5720308,-2.5799507,-0.007919852,2.552544,2.553e+00,5.890e-01,AB-like,degenerate,no,degenerate
1.065,0.876667,-2.6077281,-2.6216686,-0.013940536,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
1.065,0.879583,-2.6433645,-2.6636646,-0.020300128,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
1.065,0.8825,-2.6789148,-2.7059268,-0.027011985,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
1.065,0.885417,-2.7143527,-2.7484426,-0.034089894,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
1.065,0.888333,-2.7496506,-2.7911987,-0.041548082,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
1.065,0.89125,-2.78478,-2.8341813,-0.049401232,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
1.065,0.894167,-2.8197111,-2.8773756,-0.057664492,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
1.065,0.897083,-2.854413,-2.9207665,-0.06635349,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
1.065,0.9,-2.8888534,-2.9643377,-0.075484344,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
1.07,0.55,-0.20112116,-0.18576626,0.015354893,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.07,0.552917,-0.20750975,-0.19169396,0.015815793,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.07,0.555833,-0.21406283,-0.19777604,0.016286789,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.07,0.55875,-0.22078353,-0.20401557,0.016767963,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.07,0.561667,-0.22767501,-0.21041562,0.017259394,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.07,0.564583,-0.23474045,-0.2169793,0.017761152,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.07,0.5675,-0.24198307,-0.22370977,0.018273302,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.07,0.570417,-0.24940612,-0.23061021,0.018795901,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.07,0.573333,-0.25701285,-0.23768385,0.019329,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.07,0.57625,-0.26480657,-0.24493393,0.019872641,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.07,0.579167,-0.2727906,-0.25236375,0.020426858,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.07,0.582083,-0.28096829,-0.25997662,0.020991675,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.07,0.585,-0.289343,-0.26777589,0.021567109,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.07,0.587917,-0.29791813,-0.27576496,0.022153164,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
